Time,Fix,Sats,Flags,Baro_Pressure,Baro_altitude,GPS altitude,Speed (MPH),Heading,Horiz_accuracy,Vertical_accuracy,pDOP,Latitude,Longitude,Int_Temp F,battery_v
14:52:19,3,11,3,200,38651,38646,67,117,3,5,1.72,39.235955,-103.286086,48,7.4
14:52:20,3,11,3,200,38615,38620,70,117,3,5,1.72,39.235808,-103.285728,48,7.4
14:52:22,3,11,3,201,38586,38567,71,119,3,5,1.72,39.235507,-103.284986,48,7.4
14:52:23,3,11,3,201,38542,38541,70,118,3,5,1.72,39.235350,-103.284621,48,7.0
14:52:24,3,11,3,201,38525,38514,70,118,3,5,1.72,39.235197,-103.284256,48,7.0
14:52:25,3,11,3,202,38488,38486,69,117,3,5,1.72,39.235046,-103.283891,48,7.3
14:52:26,3,11,3,202,38465,38459,68,116,3,5,1.72,39.234902,-103.283526,48,7.3
14:52:27,3,11,3,202,38434,38432,67,116,3,5,1.72,39.234765,-103.283168,48,7.4
14:52:28,3,11,3,202,38411,38406,66,114,3,5,1.72,39.234630,-103.282816,48,7.4
14:52:29,3,11,3,203,38376,38380,65,112,3,5,1.72,39.234509,-103.282464,48,7.4
14:52:30,3,11,3,203,38360,38352,65,111,3,5,1.72,39.234397,-103.282106,48,7.4
14:52:31,3,11,3,203,38343,38324,64,111,3,5,1.72,39.234288,-103.281754,48,7.3
14:52:32,3,11,3,204,38293,38298,63,109,3,5,1.72,39.234186,-103.281395,48,7.3
14:52:33,3,11,3,204,38290,38271,63,107,3,5,1.72,39.234096,-103.281037,48,7.1
14:52:34,3,11,3,204,38263,38243,65,106,3,5,1.72,39.234010,-103.280672,48,7.1
14:52:35,3,11,3,204,38216,38216,64,105,3,5,1.72,39.233930,-103.280307,48,7.0
14:52:36,3,11,3,204,38208,38188,65,103,3,5,1.72,39.233856,-103.279936,48,7.0
14:52:37,3,11,3,205,38178,38161,65,100,3,5,1.72,39.233792,-103.279558,48,7.2
14:52:38,3,11,3,205,38147,38134,67,99,3,5,1.72,39.233738,-103.279174,48,7.2
14:52:39,3,11,3,205,38120,38107,69,99,3,5,1.72,39.233690,-103.278771,48,6.9
14:52:40,3,11,3,206,38098,38079,70,98,3,5,1.72,39.233638,-103.278368,48,6.9
14:52:41,3,11,3,206,38065,38052,71,98,3,5,1.72,39.233590,-103.277952,48,6.9
14:52:42,3,11,3,206,38044,38024,70,98,3,5,1.72,39.233546,-103.277536,48,6.9
14:52:43,3,11,3,206,38005,37996,70,97,3,5,1.72,39.233501,-103.277126,48,6.9
14:52:44,3,11,3,207,37975,37969,70,97,3,5,1.72,39.233459,-103.276717,48,6.9
14:52:45,3,11,3,207,37948,37942,70,97,3,5,1.72,39.233418,-103.276307,48,6.9
14:52:46,3,11,3,207,37924,37915,70,97,3,5,1.72,39.233376,-103.275891,48,6.9
14:52:47,3,11,3,207,37901,37888,71,97,3,5,1.72,39.233334,-103.275475,48,6.9
14:52:48,3,11,3,208,37879,37861,71,97,3,5,1.72,39.233293,-103.275059,48,6.9
14:52:49,3,11,3,208,37846,37835,72,97,3,5,1.72,39.233251,-103.274637,48,6.9
14:52:50,3,11,3,208,37826,37809,73,97,3,5,1.72,39.233206,-103.274208,48,6.9
14:52:51,3,11,3,209,37794,37783,73,97,3,5,1.72,39.233162,-103.273779,48,6.9
14:52:52,3,11,3,209,37768,37756,73,98,3,5,1.72,39.233117,-103.273350,47,6.9
14:52:53,3,11,3,209,37743,37729,73,98,3,5,1.72,39.233066,-103.272922,47,6.9
14:52:54,3,11,3,209,37718,37703,73,98,3,5,1.72,39.233018,-103.272493,47,6.9
14:52:55,3,11,3,210,37692,37676,71,99,3,5,1.72,39.232963,-103.272070,47,6.9
14:52:56,3,11,3,210,37657,37650,72,98,3,5,1.72,39.232912,-103.271654,47,6.9
14:52:57,3,11,3,210,37625,37624,73,99,3,5,1.72,39.232861,-103.271226,47,6.9
14:52:58,3,11,3,211,37598,37597,75,99,3,5,1.72,39.232803,-103.270790,47,6.9
14:52:59,3,11,3,211,37592,37571,77,98,3,5,1.72,39.232749,-103.270342,47,6.9
14:53:00,3,11,3,211,37551,37544,76,98,3,5,1.72,39.232698,-103.269894,47,7.3
14:53:01,3,11,3,211,37528,37518,79,98,3,5,1.72,39.232646,-103.269440,47,7.3
14:53:02,3,11,3,212,37489,37491,81,97,3,5,1.72,39.232595,-103.268966,47,6.9
14:53:03,3,11,3,212,37475,37464,82,98,3,5,1.72,39.232544,-103.268486,47,6.9
14:53:04,3,11,3,212,37444,37438,80,97,3,5,1.72,39.232490,-103.268013,47,7.1
14:53:05,3,11,3,212,37412,37413,80,96,3,5,1.72,39.232442,-103.267539,47,7.1
14:53:06,3,11,3,213,37382,37387,80,96,3,5,1.72,39.232400,-103.267066,47,7.2
14:53:07,3,11,3,213,37372,37361,80,98,3,5,1.72,39.232352,-103.266592,47,7.2
14:53:08,3,11,3,213,37339,37335,78,97,3,5,1.72,39.232304,-103.266131,47,7.3
14:53:09,3,11,3,213,37308,37309,78,96,3,5,1.72,39.232259,-103.265670,47,7.3
14:53:10,3,11,3,214,37286,37284,77,97,3,5,1.72,39.232214,-103.265216,47,7.3
14:53:11,3,11,3,214,37265,37258,78,97,3,5,1.72,39.232170,-103.264762,47,7.3
14:53:12,3,11,3,214,37237,37233,78,99,3,5,1.72,39.232118,-103.264301,47,7.3
14:53:13,3,11,3,215,37200,37205,79,98,3,5,1.72,39.232064,-103.263840,47,7.3
14:53:14,3,11,3,215,37180,37177,77,98,3,5,1.72,39.232010,-103.263386,47,7.4
14:53:15,3,11,3,215,37153,37150,76,98,3,5,1.72,39.231958,-103.262938,47,7.4
14:53:16,3,11,3,215,37120,37123,76,98,3,5,1.72,39.231904,-103.262490,47,7.4
14:53:17,3,11,3,216,37089,37096,76,97,3,5,1.72,39.231856,-103.262042,47,7.4
14:53:18,3,11,3,216,37065,37070,76,97,3,5,1.72,39.231811,-103.261594,47,7.4
14:53:19,3,11,3,216,37047,37043,77,96,3,5,1.72,39.231766,-103.261146,47,7.4
14:53:20,3,11,3,217,37010,37016,78,96,3,5,1.72,39.231728,-103.260685,47,7.4
14:53:21,3,11,3,217,36990,36990,76,97,3,5,1.72,39.231683,-103.260230,47,7.4
14:53:22,3,11,3,217,36966,36964,78,96,3,5,1.72,39.231642,-103.259776,47,7.4
14:53:23,3,11,3,217,36937,36938,78,95,3,5,1.72,39.231603,-103.259315,47,7.4
14:53:24,3,11,3,218,36906,36911,79,96,3,5,1.72,39.231565,-103.258848,47,7.4
14:53:25,3,11,3,218,36881,36885,79,96,3,5,1.72,39.231526,-103.258387,47,7.4
14:53:26,3,11,3,218,36857,36859,80,95,3,5,1.72,39.231488,-103.257914,47,7.4
14:53:27,3,11,3,218,36826,36832,81,94,3,5,1.72,39.231453,-103.257440,47,7.4
14:53:28,3,11,3,219,36804,36805,83,95,3,5,1.72,39.231418,-103.256954,47,7.4
14:53:29,3,11,3,219,36773,36779,83,95,3,5,1.72,39.231379,-103.256461,46,7.4
14:53:30,3,11,3,219,36751,36753,85,96,3,5,1.72,39.231338,-103.255962,46,7.4
14:53:31,3,11,3,219,36734,36727,84,95,3,5,1.72,39.231299,-103.255469,46,7.4
14:53:32,3,11,3,220,36700,36701,85,95,3,5,1.72,39.231258,-103.254963,46,7.1
14:53:33,3,11,3,220,36687,36676,85,96,3,5,1.72,39.231216,-103.254464,46,7.1
14:53:34,3,11,3,220,36656,36652,84,97,3,5,1.72,39.231168,-103.253965,46,7.1
14:53:35,3,11,3,221,36621,36627,84,96,3,5,1.72,39.231120,-103.253472,46,7.1
14:53:36,3,11,3,221,36609,36601,85,97,3,5,1.72,39.231069,-103.252973,46,7.1
14:53:39,3,11,3,222,36537,36525,85,99,3,5,1.72,39.230896,-103.251475,46,7.0
14:53:40,3,11,3,222,36510,36499,86,99,3,5,1.72,39.230829,-103.250976,46,7.0
14:53:41,3,11,3,222,36480,36474,86,99,3,5,1.72,39.230762,-103.250470,46,6.9
14:53:42,3,11,3,222,36459,36448,86,100,3,5,1.72,39.230694,-103.249965,46,6.9
14:53:43,3,11,3,223,36436,36423,86,100,3,5,1.72,39.230624,-103.249459,46,6.9
14:53:44,3,11,3,223,36408,36399,85,101,3,5,1.72,39.230550,-103.248960,46,6.9
14:53:45,3,11,3,223,36383,36373,85,101,3,5,1.72,39.230470,-103.248461,46,6.9
14:53:46,3,11,3,223,36360,36348,84,101,3,5,1.72,39.230394,-103.247968,46,6.9
14:53:47,3,11,3,224,36330,36322,86,101,3,5,1.72,39.230317,-103.247469,46,6.9
14:53:48,3,11,3,224,36305,36296,85,101,3,5,1.72,39.230240,-103.246970,46,6.9
14:53:49,3,11,3,224,36273,36270,85,101,3,5,1.72,39.230163,-103.246477,46,6.9
14:53:50,3,11,3,225,36252,36245,84,102,3,5,1.72,39.230083,-103.245984,46,6.9
14:53:51,3,11,3,225,36231,36220,84,101,3,5,1.72,39.230003,-103.245498,46,6.9
14:53:52,3,11,3,225,36202,36195,84,101,3,5,1.72,39.229926,-103.245005,46,6.9
14:53:53,3,11,3,225,36173,36169,84,101,3,5,1.72,39.229846,-103.244518,46,6.9
14:53:54,3,11,3,226,36153,36144,84,102,3,5,1.72,39.229766,-103.244032,46,6.9
14:53:55,3,11,3,226,36125,36118,84,103,3,5,1.72,39.229680,-103.243546,46,6.9
14:53:56,3,11,3,226,36098,36092,84,104,3,5,1.72,39.229584,-103.243059,46,6.9
14:53:57,3,11,3,227,36056,36066,84,105,3,5,1.72,39.229485,-103.242579,46,6.9
14:53:58,3,11,3,227,36022,36040,83,106,3,5,1.72,39.229379,-103.242106,46,6.9
14:53:59,3,11,3,227,35996,36014,82,108,3,5,1.72,39.229264,-103.241638,46,7.1
14:56:23,3,11,3,269,32427,32461,86,106,3,5,1.72,39.216010,-103.177370,43,7.3
14:56:24,3,11,3,269,32397,32437,86,106,3,5,1.72,39.215898,-103.176877,43,7.3
14:56:29,3,11,3,271,32278,32321,86,106,3,5,1.72,39.215328,-103.174413,43,7.0
14:56:30,3,11,3,271,32245,32297,86,107,3,5,1.72,39.215210,-103.173920,43,7.0
14:56:31,3,11,3,272,32217,32273,86,107,3,5,1.72,39.215088,-103.173434,43,7.0
14:56:32,3,11,3,272,32208,32250,85,108,3,5,1.72,39.214966,-103.172954,43,7.1
14:56:33,3,11,3,272,32176,32226,85,108,3,5,1.72,39.214842,-103.172474,43,7.1
14:56:34,3,11,3,272,32148,32202,84,109,3,5,1.72,39.214714,-103.172000,43,7.0
14:56:35,3,11,3,273,32142,32178,85,109,3,5,1.72,39.214582,-103.171526,43,7.0
14:56:36,3,11,3,273,32109,32154,84,110,3,5,1.72,39.214448,-103.171053,42,7.0
14:56:37,3,11,3,273,32077,32131,84,110,3,5,1.72,39.214314,-103.170586,43,7.0
14:56:38,3,11,3,274,32068,32108,83,110,3,5,1.72,39.214176,-103.170125,42,7.0
14:56:39,3,11,3,274,32038,32085,83,111,3,5,1.72,39.214035,-103.169664,42,7.2
14:56:40,3,11,3,274,32011,32062,83,110,3,5,1.72,39.213894,-103.169203,42,7.2
14:56:41,3,11,3,274,31993,32038,82,111,3,5,1.72,39.213757,-103.168742,42,7.0
14:56:42,3,11,3,275,31973,32015,82,112,3,5,1.72,39.213616,-103.168294,42,7.0
14:56:43,3,11,3,275,31944,31992,83,112,3,5,1.72,39.213472,-103.167840,42,7.0
14:56:44,3,11,3,275,31923,31969,82,111,3,5,1.72,39.213328,-103.167386,42,7.0
14:56:45,3,11,3,276,31908,31947,82,112,3,5,1.72,39.213184,-103.166931,42,7.1
14:56:46,3,11,3,276,31885,31923,81,112,3,5,1.72,39.213040,-103.166483,42,7.1
14:56:47,3,11,3,276,31864,31901,81,113,3,5,1.72,39.212893,-103.166035,42,6.8
14:56:51,3,11,3,277,31759,31810,78,113,3,5,1.72,39.212314,-103.164314,42,6.8
14:56:52,3,11,3,278,31740,31786,78,113,3,5,1.72,39.212170,-103.163891,42,6.8
14:56:53,3,11,3,278,31720,31764,75,113,3,5,1.72,39.212029,-103.163475,42,6.8
14:56:54,3,11,3,278,31695,31742,76,113,3,5,1.72,39.211888,-103.163059,42,6.8
14:56:55,3,11,3,279,31676,31719,77,113,3,5,1.72,39.211747,-103.162643,42,6.8
14:56:56,3,11,3,279,31651,31697,76,114,3,5,1.72,39.211603,-103.162227,42,6.8
14:56:59,3,11,3,280,31584,31628,75,112,3,5,1.72,39.211190,-103.160986,42,6.8
14:57:00,3,11,3,280,31562,31605,77,113,3,5,1.72,39.211053,-103.160570,42,6.8
14:57:01,3,11,3,280,31542,31583,77,113,3,5,1.72,39.210912,-103.160154,42,6.8
14:57:02,3,11,3,281,31514,31561,77,113,3,5,1.72,39.210771,-103.159731,42,6.8
14:57:03,3,11,3,281,31489,31538,75,113,3,5,1.72,39.210630,-103.159322,42,6.8
14:57:04,3,11,3,281,31465,31515,76,114,3,5,1.72,39.210490,-103.158906,42,6.8
14:57:05,3,11,3,282,31441,31492,75,114,3,5,1.72,39.210346,-103.158496,42,6.8
14:57:06,3,11,3,282,31414,31470,73,114,3,5,1.72,39.210202,-103.158093,42,6.8
14:57:07,3,11,3,282,31397,31449,71,113,3,5,1.72,39.210064,-103.157702,42,7.0
14:57:08,3,11,3,282,31375,31426,69,112,3,5,1.72,39.209933,-103.157318,42,7.0
14:57:09,3,11,3,283,31339,31403,68,112,3,5,1.72,39.209814,-103.156947,42,6.9
14:57:10,3,11,3,283,31324,31380,66,111,3,5,1.72,39.209699,-103.156576,42,6.9
14:57:11,3,11,3,283,31298,31357,65,109,3,5,1.72,39.209594,-103.156211,42,7.0
14:57:12,3,11,3,284,31276,31335,64,109,3,5,1.72,39.209491,-103.155846,42,7.0
14:57:13,3,11,3,284,31260,31312,64,107,3,5,1.72,39.209398,-103.155488,42,7.1
14:57:14,3,11,3,284,31235,31290,63,106,3,5,1.72,39.209312,-103.155123,42,7.1
14:57:15,3,11,3,285,31208,31267,64,106,3,5,1.72,39.209229,-103.154765,42,6.9
14:57:16,3,11,3,285,31196,31245,64,106,3,5,1.72,39.209146,-103.154394,42,6.9
14:57:19,3,11,3,286,31129,31178,64,107,3,5,1.72,39.208896,-103.153293,42,7.0
14:57:20,3,11,3,286,31108,31155,65,106,3,5,1.72,39.208810,-103.152928,42,6.8
14:57:21,3,11,3,286,31079,31132,64,106,3,5,1.72,39.208726,-103.152557,42,6.8
14:57:22,3,11,3,287,31061,31109,64,105,3,5,1.72,39.208646,-103.152186,42,6.8
14:57:23,3,11,3,287,31035,31086,65,104,3,5,1.72,39.208566,-103.151814,42,6.8
14:57:24,3,11,3,287,31007,31064,65,103,3,5,1.72,39.208493,-103.151443,42,6.8
14:57:25,3,11,3,287,30993,31041,65,102,3,5,1.72,39.208422,-103.151066,42,6.8
14:57:26,3,11,3,288,30967,31018,65,103,3,5,1.72,39.208355,-103.150688,42,6.8
14:57:27,3,11,3,288,30945,30995,65,103,3,5,1.72,39.208285,-103.150317,42,6.8
14:57:28,3,11,3,288,30921,30973,64,103,3,5,1.72,39.208218,-103.149946,42,6.8
14:57:29,3,11,3,289,30903,30950,64,103,3,5,1.72,39.208147,-103.149574,42,6.8
14:57:30,3,11,3,289,30876,30927,64,104,3,5,1.72,39.208077,-103.149197,43,6.8
14:57:31,3,11,3,289,30854,30904,66,104,3,5,1.72,39.208003,-103.148826,43,6.8
14:57:32,3,11,3,290,30830,30879,66,102,3,5,1.72,39.207933,-103.148442,43,6.8
14:57:33,3,11,3,290,30808,30855,65,103,3,5,1.72,39.207862,-103.148058,43,6.8
14:57:34,3,11,3,290,30781,30831,65,101,3,5,1.72,39.207798,-103.147680,43,6.8
14:57:35,3,11,3,291,30754,30807,67,101,3,5,1.72,39.207741,-103.147296,43,6.8
14:57:36,3,11,3,291,30730,30783,67,99,3,5,1.72,39.207686,-103.146906,43,6.8
14:57:37,3,11,3,291,30701,30759,67,99,3,5,1.72,39.207635,-103.146509,43,6.8
14:57:38,3,11,3,292,30683,30736,66,98,3,5,1.72,39.207584,-103.146118,43,7.0
14:57:39,3,11,3,292,30664,30714,67,97,3,5,1.72,39.207539,-103.145728,43,7.0
14:57:40,3,11,3,292,30642,30691,69,98,3,5,1.72,39.207494,-103.145325,43,6.8
14:57:41,3,11,3,292,30618,30669,69,98,3,5,1.72,39.207446,-103.144922,43,6.8
14:57:42,3,11,3,293,30593,30646,72,98,3,5,1.72,39.207398,-103.144506,43,6.8
14:57:43,3,11,3,293,30563,30623,72,98,3,5,1.72,39.207347,-103.144077,43,6.8
14:57:44,3,11,3,294,30536,30600,74,97,3,5,1.72,39.207299,-103.143648,43,6.9
14:57:45,3,11,3,294,30528,30577,75,98,3,5,1.72,39.207248,-103.143213,43,6.9
14:57:46,3,11,3,294,30501,30554,76,99,3,5,1.72,39.207194,-103.142765,43,7.0
14:57:47,3,11,3,294,30467,30531,78,99,3,5,1.72,39.207133,-103.142317,43,7.0
14:57:48,3,11,3,295,30446,30509,79,101,3,5,1.72,39.207069,-103.141856,43,7.1
14:57:49,3,11,3,295,30421,30487,80,102,3,5,1.72,39.206995,-103.141395,43,7.1
14:57:50,3,11,3,295,30400,30465,80,102,3,5,1.72,39.206918,-103.140928,43,7.3
14:57:51,3,11,3,296,30377,30442,80,101,3,5,1.72,39.206838,-103.140467,43,7.3
14:57:52,3,11,3,296,30352,30419,80,102,3,5,1.72,39.206762,-103.140000,43,7.3
14:57:53,3,11,3,296,30334,30397,80,102,3,5,1.72,39.206682,-103.139539,43,7.3
14:57:54,3,11,3,297,30310,30375,80,102,3,5,1.72,39.206598,-103.139072,43,7.3
14:57:55,3,11,3,297,30283,30352,81,102,3,5,1.72,39.206518,-103.138611,43,7.3
14:57:56,3,11,3,297,30269,30330,79,103,3,5,1.72,39.206435,-103.138150,43,7.3
14:57:57,3,11,3,298,30239,30307,80,104,3,5,1.72,39.206346,-103.137690,43,7.3
14:57:58,3,11,3,298,30223,30284,79,103,3,5,1.72,39.206256,-103.137229,43,7.3
14:57:59,3,11,3,298,30198,30261,81,104,3,5,1.72,39.206166,-103.136768,43,7.3
14:58:00,3,11,3,298,30173,30238,79,104,3,5,1.72,39.206074,-103.136307,43,7.3
14:58:01,3,11,3,299,30164,30216,79,105,3,5,1.72,39.205978,-103.135853,43,7.3
14:58:02,3,11,3,299,30130,30194,79,105,3,5,1.72,39.205878,-103.135398,43,7.3
14:58:06,3,11,3,300,30038,30104,76,109,3,5,1.72,39.205446,-103.133638,43,6.8
14:58:07,3,11,3,300,30026,30081,75,110,3,5,1.72,39.205328,-103.133216,43,6.8
14:58:08,3,11,3,301,29991,30058,75,109,3,5,1.72,39.205210,-103.132800,43,6.9
14:58:09,3,11,3,301,29976,30036,74,110,3,5,1.72,39.205091,-103.132384,43,6.9
14:58:10,3,11,3,301,29957,30014,73,112,3,5,1.72,39.204966,-103.131981,43,7.0
14:58:11,3,11,3,302,29935,29991,74,111,3,5,1.72,39.204842,-103.131578,43,7.0
14:58:12,3,11,3,302,29909,29968,72,110,3,5,1.72,39.204720,-103.131168,43,6.8
14:58:13,3,11,3,302,29887,29945,73,111,3,5,1.72,39.204602,-103.130765,43,6.8
14:58:14,3,11,3,303,29862,29922,74,112,3,5,1.72,39.204470,-103.130362,43,6.8
14:58:15,3,11,3,303,29843,29901,72,113,3,5,1.72,39.204336,-103.129965,43,6.8
14:58:16,3,11,3,303,29820,29878,69,112,3,5,1.72,39.204211,-103.129574,43,6.8
14:58:17,3,11,3,304,29798,29856,70,113,3,5,1.72,39.204086,-103.129197,43,6.8
14:58:18,3,11,3,304,29773,29833,69,113,3,5,1.72,39.203958,-103.128813,43,6.8
14:58:19,3,11,3,304,29754,29811,68,113,3,5,1.72,39.203830,-103.128442,43,6.8
14:58:20,3,11,3,304,29729,29788,67,112,3,5,1.72,39.203709,-103.128070,43,6.8
14:58:21,3,11,3,305,29710,29766,67,113,3,5,1.72,39.203587,-103.127706,43,6.8
14:58:22,3,11,3,305,29685,29745,67,113,3,5,1.72,39.203462,-103.127347,43,6.8
14:58:23,3,11,3,305,29662,29723,66,113,3,5,1.72,39.203338,-103.126982,43,6.8
14:58:24,3,11,3,306,29641,29699,66,111,3,5,1.72,39.203219,-103.126618,43,6.8
14:58:25,3,11,3,306,29618,29676,66,113,3,5,1.72,39.203101,-103.126253,43,6.8
14:58:29,3,11,3,307,29527,29585,65,112,3,5,1.72,39.202624,-103.124826,43,6.8
14:58:30,3,11,3,308,29495,29563,64,113,3,5,1.72,39.202509,-103.124467,43,6.9
14:58:31,3,11,3,308,29490,29541,64,112,3,5,1.72,39.202390,-103.124115,43,6.9
14:58:32,3,11,3,308,29456,29519,64,112,3,5,1.72,39.202278,-103.123763,43,6.9
14:58:33,3,11,3,309,29433,29498,63,112,3,5,1.72,39.202166,-103.123418,43,6.9
14:58:34,3,11,3,309,29412,29476,63,111,3,5,1.72,39.202058,-103.123072,43,7.2
14:58:35,3,11,3,309,29388,29454,62,111,3,5,1.72,39.201949,-103.122726,43,7.2
14:58:36,3,11,3,310,29362,29432,62,111,3,5,1.71,39.201846,-103.122381,43,7.3
14:58:37,3,11,3,310,29338,29410,63,111,3,5,1.71,39.201741,-103.122035,43,7.3
14:58:38,3,11,3,310,29316,29387,62,110,3,5,1.71,39.201635,-103.121690,42,7.3
14:58:39,3,11,3,311,29292,29365,62,112,3,5,1.71,39.201530,-103.121344,42,7.3
14:58:40,3,11,3,311,29271,29343,62,111,3,5,1.71,39.201421,-103.121005,42,7.3
14:58:41,3,11,3,311,29252,29321,63,112,3,5,1.71,39.201309,-103.120659,42,7.3
14:58:42,3,11,3,311,29248,29300,63,111,3,5,1.71,39.201200,-103.120314,42,7.3
14:58:43,3,11,3,312,29220,29278,62,111,3,5,1.71,39.201094,-103.119968,42,7.2
14:58:44,3,11,3,312,29194,29256,62,111,3,5,1.71,39.200989,-103.119629,42,7.2
14:58:45,3,11,3,312,29165,29233,62,110,3,5,1.71,39.200883,-103.119283,42,7.0
14:58:46,3,11,3,313,29136,29211,61,109,3,5,1.71,39.200784,-103.118944,42,7.0
14:58:47,3,11,3,313,29121,29188,63,109,3,5,1.71,39.200688,-103.118598,42,7.3
14:58:48,3,11,3,313,29096,29165,61,108,3,5,1.71,39.200595,-103.118253,42,7.3
14:58:49,3,11,3,314,29074,29143,61,107,3,5,1.71,39.200509,-103.117907,42,7.3
14:58:50,3,11,3,314,29051,29121,62,107,3,5,1.71,39.200422,-103.117562,42,7.3
14:58:51,3,11,3,314,29028,29099,62,107,3,5,1.71,39.200336,-103.117210,42,7.3
14:58:52,3,11,3,315,29006,29077,61,106,3,5,1.71,39.200250,-103.116858,42,7.3
14:58:53,3,11,3,315,28982,29055,61,105,3,5,1.71,39.200173,-103.116506,42,7.3
14:58:54,3,11,3,315,28966,29033,62,104,3,5,1.71,39.200099,-103.116154,42,7.3
14:58:55,3,11,3,316,28939,29012,63,104,3,5,1.71,39.200026,-103.115795,42,7.3
14:58:56,3,11,3,316,28918,28990,62,103,3,5,1.71,39.199955,-103.115430,42,7.3
14:58:57,3,11,3,316,28897,28967,63,104,3,5,1.71,39.199882,-103.115072,42,7.3
14:58:58,3,11,3,317,28867,28945,63,104,3,5,1.71,39.199808,-103.114714,42,7.3
14:58:59,3,11,3,317,28850,28923,63,103,3,5,1.71,39.199738,-103.114349,42,7.3
14:59:00,3,11,3,317,28831,28901,62,104,3,5,1.71,39.199667,-103.113990,42,7.3
14:59:01,3,11,3,317,28816,28879,64,103,3,5,1.71,39.199597,-103.113626,42,7.1
14:59:02,3,11,3,318,28787,28857,67,103,3,5,1.71,39.199526,-103.113242,42,7.1
14:59:03,3,11,3,318,28772,28833,69,102,3,5,1.71,39.199456,-103.112845,42,7.0
14:59:04,3,11,3,318,28749,28810,70,102,3,5,1.71,39.199386,-103.112442,42,7.0
14:59:05,3,11,3,319,28718,28787,72,102,3,5,1.71,39.199312,-103.112026,42,6.9
14:59:06,3,11,3,319,28703,28765,75,103,3,5,1.71,39.199235,-103.111603,42,6.9
14:59:07,3,11,3,319,28682,28743,76,103,3,5,1.71,39.199155,-103.111168,42,7.0
14:59:08,3,11,3,320,28662,28721,75,104,3,5,1.71,39.199069,-103.110733,42,7.0
14:59:09,3,11,3,320,28640,28699,75,104,3,5,1.71,39.198986,-103.110304,42,6.8
14:59:10,3,11,3,320,28616,28678,75,103,3,5,1.71,39.198899,-103.109869,42,6.8
14:59:11,3,11,3,321,28592,28655,75,104,3,5,1.71,39.198816,-103.109434,42,6.8
14:59:12,3,11,3,321,28573,28633,74,104,3,5,1.71,39.198730,-103.109005,42,6.8
14:59:13,3,11,3,321,28551,28611,74,105,3,5,1.71,39.198640,-103.108576,42,6.8
14:59:14,3,11,3,322,28525,28588,77,105,3,5,1.71,39.198544,-103.108147,42,6.8
14:59:15,3,11,3,322,28504,28565,77,105,3,5,1.71,39.198448,-103.107706,42,6.8
14:59:16,3,11,3,322,28484,28542,77,107,3,5,1.71,39.198346,-103.107270,42,6.8
14:59:17,3,11,3,322,28462,28519,77,107,3,5,1.71,39.198237,-103.106835,42,6.8
14:59:18,3,11,3,323,28435,28497,79,108,3,5,1.71,39.198125,-103.106394,42,6.8
14:59:19,3,11,3,323,28411,28475,79,108,3,5,1.71,39.198006,-103.105952,42,6.8
14:59:20,3,11,3,323,28396,28453,79,108,3,5,1.71,39.197891,-103.105510,42,6.8
14:59:21,3,11,3,324,28370,28432,78,109,3,5,1.71,39.197776,-103.105069,42,6.8
14:59:22,3,11,3,324,28348,28410,79,109,3,5,1.71,39.197654,-103.104627,42,6.8
14:59:23,3,11,3,324,28325,28388,78,109,3,5,1.71,39.197533,-103.104192,42,6.8
14:59:24,3,11,3,325,28305,28366,78,111,3,5,1.71,39.197408,-103.103757,42,6.8
14:59:25,3,11,3,325,28282,28343,77,112,3,5,1.71,39.197277,-103.103328,42,6.8
14:59:26,3,11,3,325,28258,28320,77,113,3,5,1.71,39.197136,-103.102906,42,6.8
14:59:29,3,11,3,327,28182,28253,74,115,3,5,1.71,39.196701,-103.101683,42,6.8
14:59:30,3,11,3,327,28158,28230,74,115,3,5,1.71,39.196554,-103.101286,42,7.0
14:59:31,3,11,3,327,28151,28208,75,116,3,5,1.71,39.196403,-103.100890,42,7.0
14:59:32,3,11,3,327,28120,28186,75,116,3,5,1.71,39.196250,-103.100493,42,6.9
14:59:33,3,11,3,328,28098,28164,74,115,3,5,1.71,39.196099,-103.100096,42,6.9
14:59:34,3,11,3,328,28075,28142,75,115,3,5,1.71,39.195952,-103.099699,42,7.2
14:59:35,3,11,3,328,28053,28120,76,115,3,5,1.71,39.195802,-103.099290,42,7.2
14:59:36,3,11,3,329,28028,28098,75,114,3,5,1.71,39.195654,-103.098886,42,7.2
14:59:37,3,11,3,329,28006,28076,75,114,3,5,1.71,39.195510,-103.098483,42,7.3
14:59:38,3,11,3,329,27985,28054,76,115,3,5,1.71,39.195363,-103.098074,42,7.3
14:59:39,3,11,3,330,27961,28033,76,114,3,5,1.71,39.195216,-103.097670,42,7.3
14:59:40,3,11,3,330,27942,28010,75,115,3,5,1.71,39.195069,-103.097261,42,7.3
14:59:41,3,11,3,330,27920,27988,74,115,3,5,1.71,39.194918,-103.096864,42,7.3
14:59:42,3,11,3,331,27896,27966,73,115,3,5,1.71,39.194771,-103.096467,42,7.3
14:59:43,3,11,3,331,27873,27944,73,115,3,5,1.71,39.194627,-103.096070,41,7.3
14:59:44,3,11,3,331,27850,27922,72,116,3,5,1.71,39.194483,-103.095686,41,7.3
14:59:45,3,11,3,332,27830,27900,71,116,3,5,1.71,39.194333,-103.095309,41,7.3
14:59:46,3,11,3,332,27806,27878,70,116,3,5,1.71,39.194189,-103.094938,41,7.3
